question_id,video_id,question_type,gold,A_task_id,A_prediction,A_correct,A_state,A_result_class,A_failure_category,A_input_tokens,A_output_tokens,A_cache_creation_tokens,A_cache_read_tokens,A_cost_usd,A_api_latency_sec,A_route_wall_sec,A_image_count,A_map_present,B_task_id,B_prediction,B_correct,B_state,B_result_class,B_failure_category,B_input_tokens,B_output_tokens,B_cache_creation_tokens,B_cache_read_tokens,B_cost_usd,B_api_latency_sec,B_route_wall_sec,B_image_count,B_map_present,D_task_id,D_prediction,D_correct,D_state,D_result_class,D_failure_category,D_input_tokens,D_output_tokens,D_cache_creation_tokens,D_cache_read_tokens,D_cost_usd,D_api_latency_sec,D_route_wall_sec,D_image_count,D_map_present
115774b6-534d-444f-b7aa-d1b834eb0ee7_1_1,115774b6-534d-444f-b7aa-d1b834eb0ee7,reasoning/causal,A,A:115774b6-534d-444f-b7aa-d1b834eb0ee7_1_1,D,False,terminal_success,valid_answer,,42195,135,0,0,0.042870000000000005,2.7454927059588954,2.763615,0,True,B:115774b6-534d-444f-b7aa-d1b834eb0ee7_1_1,C,False,terminal_success,valid_answer,,9085,116,0,0,0.009665,1.989401675062254,2.00913,15,False,D:115774b6-534d-444f-b7aa-d1b834eb0ee7_1_1,D,False,terminal_success,valid_answer,,50220,143,0,0,0.050935,3.27411584102083,3.292712,15,True
115774b6-534d-444f-b7aa-d1b834eb0ee7_12_27,115774b6-534d-444f-b7aa-d1b834eb0ee7,perception/information_retrieval/temporal_distance,C,A:115774b6-534d-444f-b7aa-d1b834eb0ee7_12_27,A,False,terminal_success,valid_answer,,42105,124,0,0,0.042725,2.2734404400689527,2.292515,0,True,B:115774b6-534d-444f-b7aa-d1b834eb0ee7_12_27,A,False,terminal_success,valid_answer,,5787,115,0,0,0.006362,2.023372046998702,2.0419,9,False,D:115774b6-534d-444f-b7aa-d1b834eb0ee7_12_27,A,False,terminal_success,valid_answer,,46922,145,0,0,0.047646999999999995,2.568205952993594,2.587633,9,True
115774b6-534d-444f-b7aa-d1b834eb0ee7_6_24,115774b6-534d-444f-b7aa-d1b834eb0ee7,reasoning/spatial/proximity,B,A:115774b6-534d-444f-b7aa-d1b834eb0ee7_6_24,C,False,terminal_success,valid_answer,,42157,129,0,0,0.042802,2.2311876070452854,2.248676,0,True,B:115774b6-534d-444f-b7aa-d1b834eb0ee7_6_24,C,False,terminal_success,valid_answer,,9054,93,0,0,0.009519,1.8705998390214518,1.889399,15,False,D:115774b6-534d-444f-b7aa-d1b834eb0ee7_6_24,C,False,terminal_success,valid_answer,,50189,107,0,0,0.050724,2.043424201081507,2.061589,15,True
115774b6-534d-444f-b7aa-d1b834eb0ee7_8_8,115774b6-534d-444f-b7aa-d1b834eb0ee7,reasoning/temporal/duration,B,A:115774b6-534d-444f-b7aa-d1b834eb0ee7_8_8,D,False,terminal_success,valid_answer,,42179,111,0,0,0.042734,1.765042882063426,1.783542,0,True,B:115774b6-534d-444f-b7aa-d1b834eb0ee7_8_8,D,False,terminal_success,valid_answer,,5327,117,0,0,0.005912000000000001,2.1289668150711805,2.147563,8,False,D:115774b6-534d-444f-b7aa-d1b834eb0ee7_8_8,D,False,terminal_success,valid_answer,,46462,116,0,0,0.047042,2.778226012014784,2.796683,8,True
115774b6-534d-444f-b7aa-d1b834eb0ee7_7_22,115774b6-534d-444f-b7aa-d1b834eb0ee7,reasoning/spatial/relationship,D,A:115774b6-534d-444f-b7aa-d1b834eb0ee7_7_22,C,False,terminal_success,valid_answer,,42138,145,0,0,0.042863,2.2669178780633956,2.285263,0,True,B:115774b6-534d-444f-b7aa-d1b834eb0ee7_7_22,E,False,terminal_success,valid_answer,,9574,98,0,0,0.010064,1.5692959040170535,1.587821,16,False,D:115774b6-534d-444f-b7aa-d1b834eb0ee7_7_22,E,False,terminal_success,valid_answer,,50709,126,0,0,0.051338999999999996,2.7371076489798725,2.756915,16,True
115774b6-534d-444f-b7aa-d1b834eb0ee7_8_26,115774b6-534d-444f-b7aa-d1b834eb0ee7,reasoning/temporal/duration,E,A:115774b6-534d-444f-b7aa-d1b834eb0ee7_8_26,E,True,terminal_success,valid_answer,,42145,112,0,0,0.042705,2.060106079909019,2.078259,0,True,B:115774b6-534d-444f-b7aa-d1b834eb0ee7_8_26,E,True,terminal_success,valid_answer,,5831,127,0,0,0.006466,2.3511159470072016,2.369499,9,False,D:115774b6-534d-444f-b7aa-d1b834eb0ee7_8_26,C,False,terminal_success,valid_answer,,46966,95,0,0,0.047441000000000004,2.196190324961208,2.214522,9,True
115774b6-534d-444f-b7aa-d1b834eb0ee7_6_2,115774b6-534d-444f-b7aa-d1b834eb0ee7,reasoning/spatial/proximity,A,A:115774b6-534d-444f-b7aa-d1b834eb0ee7_6_2,E,False,terminal_success,valid_answer,,42167,135,0,0,0.042842000000000005,2.487634025979787,2.517345,0,True,B:115774b6-534d-444f-b7aa-d1b834eb0ee7_6_2,B,False,terminal_success,valid_answer,,3709,105,0,0,0.004234,1.936689576948993,1.954368,5,False,D:115774b6-534d-444f-b7aa-d1b834eb0ee7_6_2,E,False,terminal_success,valid_answer,,44844,132,0,0,0.045504,2.211550320032984,2.230914,5,True
115774b6-534d-444f-b7aa-d1b834eb0ee7_17_14,115774b6-534d-444f-b7aa-d1b834eb0ee7,perception/information_retrieval/factual_recall,D,A:115774b6-534d-444f-b7aa-d1b834eb0ee7_17_14,A,False,terminal_success,valid_answer,,42097,110,0,0,0.042647000000000004,1.762054507038556,1.780108,0,True,B:115774b6-534d-444f-b7aa-d1b834eb0ee7_17_14,B,False,terminal_success,valid_answer,,5780,97,0,0,0.006265000000000001,1.6518157770624384,1.670251,9,False,D:115774b6-534d-444f-b7aa-d1b834eb0ee7_17_14,B,False,terminal_success,valid_answer,,46915,107,0,0,0.04745,1.6234436900122091,1.642049,9,True
115774b6-534d-444f-b7aa-d1b834eb0ee7_5_29,115774b6-534d-444f-b7aa-d1b834eb0ee7,reasoning/temporal/prerequisites,A,A:115774b6-534d-444f-b7aa-d1b834eb0ee7_5_29,B,False,terminal_success,valid_answer,,42269,132,0,0,0.042929,2.1488251489354298,2.168027,0,True,B:115774b6-534d-444f-b7aa-d1b834eb0ee7_5_29,A,True,terminal_success,valid_answer,,9702,100,0,0,0.010202000000000001,1.843240836984478,1.861575,16,False,D:115774b6-534d-444f-b7aa-d1b834eb0ee7_5_29,B,False,terminal_success,valid_answer,,50837,122,0,0,0.051447,2.6400231190491468,2.658122,16,True
115774b6-534d-444f-b7aa-d1b834eb0ee7_17_7,115774b6-534d-444f-b7aa-d1b834eb0ee7,perception/information_retrieval/factual_recall,C,A:115774b6-534d-444f-b7aa-d1b834eb0ee7_17_7,C,True,terminal_success,valid_answer,,42084,113,0,0,0.042649000000000006,1.6514627159340307,1.670545,0,True,B:115774b6-534d-444f-b7aa-d1b834eb0ee7_17_7,C,True,terminal_success,valid_answer,,5773,89,0,0,0.0062180000000000004,1.5171948720235378,1.536791,9,False,D:115774b6-534d-444f-b7aa-d1b834eb0ee7_17_7,C,True,terminal_success,valid_answer,,46908,114,0,0,0.047478,2.2779256579233333,2.296148,9,True
115774b6-534d-444f-b7aa-d1b834eb0ee7_2_2,115774b6-534d-444f-b7aa-d1b834eb0ee7,reasoning/counterfactual,D,A:115774b6-534d-444f-b7aa-d1b834eb0ee7_2_2,E,False,terminal_success,valid_answer,,42172,96,0,0,0.042652,1.6034896960482001,1.624599,0,True,B:115774b6-534d-444f-b7aa-d1b834eb0ee7_2_2,E,False,terminal_success,valid_answer,,5858,99,0,0,0.006353,1.8607790160458535,1.879406,9,False,D:115774b6-534d-444f-b7aa-d1b834eb0ee7_2_2,E,False,terminal_success,valid_answer,,46993,105,0,0,0.047518,2.166732388897799,2.186116,9,True
115774b6-534d-444f-b7aa-d1b834eb0ee7_4_1,115774b6-534d-444f-b7aa-d1b834eb0ee7,reasoning/temporal/frequency,C,A:115774b6-534d-444f-b7aa-d1b834eb0ee7_4_1,B,False,terminal_success,valid_answer,,42133,132,0,0,0.042793,2.1787460919003934,2.200373,0,True,B:115774b6-534d-444f-b7aa-d1b834eb0ee7_4_1,C,True,terminal_success,valid_answer,,5818,107,0,0,0.006353,1.94792420999147,1.969316,9,False,D:115774b6-534d-444f-b7aa-d1b834eb0ee7_4_1,B,False,terminal_success,valid_answer,,46953,127,0,0,0.047588,2.118263716925867,2.139254,9,True
115774b6-534d-444f-b7aa-d1b834eb0ee7_7_10,115774b6-534d-444f-b7aa-d1b834eb0ee7,reasoning/spatial/relationship,A,A:115774b6-534d-444f-b7aa-d1b834eb0ee7_7_10,E,False,terminal_success,valid_answer,,42148,106,0,0,0.042678,1.5730920920614153,1.593175,0,True,B:115774b6-534d-444f-b7aa-d1b834eb0ee7_7_10,C,False,terminal_success,valid_answer,,5831,115,0,0,0.006406,2.4584727820474654,2.478895,9,False,D:115774b6-534d-444f-b7aa-d1b834eb0ee7_7_10,D,False,terminal_success,valid_answer,,46966,114,0,0,0.047536,4.225509695941582,4.247438,9,True
115774b6-534d-444f-b7aa-d1b834eb0ee7_1_3,115774b6-534d-444f-b7aa-d1b834eb0ee7,reasoning/causal,B,A:115774b6-534d-444f-b7aa-d1b834eb0ee7_1_3,B,True,terminal_success,valid_answer,,42235,140,0,0,0.042935,2.4141117399558425,2.434492,0,True,B:115774b6-534d-444f-b7aa-d1b834eb0ee7_1_3,C,False,terminal_success,valid_answer,,8590,108,0,0,0.009130000000000001,1.9705301319481805,1.990074,14,False,D:115774b6-534d-444f-b7aa-d1b834eb0ee7_1_3,B,True,terminal_success,valid_answer,,49725,140,0,0,0.050425,2.9413316919235513,2.961842,14,True
115774b6-534d-444f-b7aa-d1b834eb0ee7_17_31,115774b6-534d-444f-b7aa-d1b834eb0ee7,perception/information_retrieval/factual_recall,C,A:115774b6-534d-444f-b7aa-d1b834eb0ee7_17_31,C,True,terminal_success,valid_answer,,42112,107,0,0,0.042647,1.76217700203415,1.782692,0,True,B:115774b6-534d-444f-b7aa-d1b834eb0ee7_17_31,B,False,terminal_success,valid_answer,,9015,92,0,0,0.009475,1.8324976570438594,1.853414,15,False,D:115774b6-534d-444f-b7aa-d1b834eb0ee7_17_31,B,False,terminal_success,valid_answer,,50150,112,0,0,0.05071,2.4319707369431853,2.451272,15,True
115774b6-534d-444f-b7aa-d1b834eb0ee7_3_6,115774b6-534d-444f-b7aa-d1b834eb0ee7,reasoning/predictive,C,A:115774b6-534d-444f-b7aa-d1b834eb0ee7_3_6,E,False,terminal_success,valid_answer,,42247,121,0,0,0.042852,2.0910080379107967,2.11115,0,True,B:115774b6-534d-444f-b7aa-d1b834eb0ee7_3_6,E,False,terminal_success,valid_answer,,1648,112,0,0,0.002208,1.5359520280035213,1.55618,1,False,D:115774b6-534d-444f-b7aa-d1b834eb0ee7_3_6,E,False,terminal_success,valid_answer,,42783,129,0,0,0.043428,2.0774980450514704,2.099656,1,True
115774b6-534d-444f-b7aa-d1b834eb0ee7_2_4,115774b6-534d-444f-b7aa-d1b834eb0ee7,reasoning/counterfactual,E,A:115774b6-534d-444f-b7aa-d1b834eb0ee7_2_4,C,False,terminal_success,valid_answer,,42206,99,0,0,0.042701,1.7647600829368457,1.784896,0,True,B:115774b6-534d-444f-b7aa-d1b834eb0ee7_2_4,D,False,terminal_success,valid_answer,,7491,108,0,0,0.008031,1.9274854559917003,1.948937,12,False,D:115774b6-534d-444f-b7aa-d1b834eb0ee7_2_4,C,False,terminal_success,valid_answer,,48626,98,0,0,0.049116,1.886005569016561,1.906693,12,True
7e512589-aa97-41e8-83d3-af2e83e4fd06_7_20,7e512589-aa97-41e8-83d3-af2e83e4fd06,reasoning/spatial/relationship,E,A:7e512589-aa97-41e8-83d3-af2e83e4fd06_7_20,E,True,terminal_success,valid_answer,,35212,130,0,0,0.035862,2.348375166999176,2.370001,0,True,B:7e512589-aa97-41e8-83d3-af2e83e4fd06_7_20,C,False,terminal_success,valid_answer,,2613,89,0,0,0.003058,1.797881526988931,1.818699,3,False,D:7e512589-aa97-41e8-83d3-af2e83e4fd06_7_20,C,False,terminal_success,valid_answer,,36820,96,0,0,0.0373,1.961347567033954,1.981128,3,True
7e512589-aa97-41e8-83d3-af2e83e4fd06_5_33,7e512589-aa97-41e8-83d3-af2e83e4fd06,reasoning/temporal/prerequisites,C,A:7e512589-aa97-41e8-83d3-af2e83e4fd06_5_33,D,False,terminal_success,valid_answer,,35304,128,0,0,0.035944000000000004,2.1415446259779856,2.162434,0,True,B:7e512589-aa97-41e8-83d3-af2e83e4fd06_5_33,E,False,terminal_success,valid_answer,,5918,132,0,0,0.006578,2.3249775380827487,2.346918,9,False,D:7e512589-aa97-41e8-83d3-af2e83e4fd06_5_33,E,False,terminal_success,valid_answer,,40125,122,0,0,0.040735,3.52997792896349,3.551191,9,True
7e512589-aa97-41e8-83d3-af2e83e4fd06_23_28,7e512589-aa97-41e8-83d3-af2e83e4fd06,summarization/compare_and_contrast,A,A:7e512589-aa97-41e8-83d3-af2e83e4fd06_23_28,B,False,terminal_success,valid_answer,,35304,151,0,0,0.036059,2.3615243050735444,2.382165,0,True,B:7e512589-aa97-41e8-83d3-af2e83e4fd06_23_28,A,True,terminal_success,valid_answer,,5918,112,0,0,0.006477999999999999,2.2709284259472042,2.291837,9,False,D:7e512589-aa97-41e8-83d3-af2e83e4fd06_23_28,A,True,terminal_success,valid_answer,,40125,105,0,0,0.04065,2.32689055101946,2.354476,9,True
7e512589-aa97-41e8-83d3-af2e83e4fd06_22_8,7e512589-aa97-41e8-83d3-af2e83e4fd06,summarization/key_events_objects,E,A:7e512589-aa97-41e8-83d3-af2e83e4fd06_22_8,E,True,terminal_success,valid_answer,,35282,141,0,0,0.035987,2.7760975629789755,2.794956,0,True,B:7e512589-aa97-41e8-83d3-af2e83e4fd06_22_8,E,True,terminal_success,valid_answer,,7500,94,0,0,0.00797,1.4926502109738067,1.512722,12,False,D:7e512589-aa97-41e8-83d3-af2e83e4fd06_22_8,E,True,terminal_success,valid_answer,,41707,136,0,0,0.042387,2.6764762200182304,2.69611,12,True
7e512589-aa97-41e8-83d3-af2e83e4fd06_7_22,7e512589-aa97-41e8-83d3-af2e83e4fd06,reasoning/spatial/relationship,D,A:7e512589-aa97-41e8-83d3-af2e83e4fd06_7_22,B,False,terminal_success,valid_answer,,35201,147,0,0,0.035936,2.500480836024508,2.519761,0,True,B:7e512589-aa97-41e8-83d3-af2e83e4fd06_7_22,C,False,terminal_success,valid_answer,,5810,86,0,0,0.00624,1.9581540040671825,1.978897,9,False,D:7e512589-aa97-41e8-83d3-af2e83e4fd06_7_22,C,False,terminal_success,valid_answer,,40017,95,0,0,0.040492,2.5760185960680246,2.597855,9,True
7e512589-aa97-41e8-83d3-af2e83e4fd06_21_19,7e512589-aa97-41e8-83d3-af2e83e4fd06,summarization/temporal_sequencing,C,A:7e512589-aa97-41e8-83d3-af2e83e4fd06_21_19,C,True,terminal_success,valid_answer,,35289,141,0,0,0.035994,2.0596744989743456,2.080109,0,True,B:7e512589-aa97-41e8-83d3-af2e83e4fd06_21_19,C,True,terminal_success,valid_answer,,5902,91,0,0,0.006357,2.1681019089883193,2.189226,9,False,D:7e512589-aa97-41e8-83d3-af2e83e4fd06_21_19,C,True,terminal_success,valid_answer,,40109,139,0,0,0.040804,2.9843806959688663,3.011102,9,True
7e512589-aa97-41e8-83d3-af2e83e4fd06_17_16,7e512589-aa97-41e8-83d3-af2e83e4fd06,perception/information_retrieval/factual_recall,C,A:7e512589-aa97-41e8-83d3-af2e83e4fd06_17_16,D,False,terminal_success,valid_answer,,35167,161,0,0,0.035972,2.492022354970686,2.513239,0,True,B:7e512589-aa97-41e8-83d3-af2e83e4fd06_17_16,B,False,terminal_success,valid_answer,,4176,122,0,0,0.004786,3.5873549070674926,3.608593,6,False,D:7e512589-aa97-41e8-83d3-af2e83e4fd06_17_16,D,False,terminal_success,valid_answer,,38383,190,0,0,0.039333,3.2969599249772727,3.318695,6,True
7e512589-aa97-41e8-83d3-af2e83e4fd06_4_5,7e512589-aa97-41e8-83d3-af2e83e4fd06,reasoning/temporal/frequency,B,A:7e512589-aa97-41e8-83d3-af2e83e4fd06_4_5,A,False,terminal_success,valid_answer,,35214,124,0,0,0.035834000000000005,2.0106128400657326,2.032269,0,True,B:7e512589-aa97-41e8-83d3-af2e83e4fd06_4_5,C,False,terminal_success,valid_answer,,5826,107,0,0,0.0063609999999999995,2.300019984948449,2.322038,9,False,D:7e512589-aa97-41e8-83d3-af2e83e4fd06_4_5,A,False,terminal_success,valid_answer,,40033,109,0,0,0.040577999999999996,2.243242276017554,2.264755,9,True
7e512589-aa97-41e8-83d3-af2e83e4fd06_17_10,7e512589-aa97-41e8-83d3-af2e83e4fd06,perception/information_retrieval/factual_recall,A,A:7e512589-aa97-41e8-83d3-af2e83e4fd06_17_10,A,True,terminal_success,valid_answer,,35584,141,0,0,0.036288999999999995,2.132704352028668,2.153757,0,True,B:7e512589-aa97-41e8-83d3-af2e83e4fd06_17_10,B,False,terminal_success,valid_answer,,6196,173,0,0,0.0070610000000000004,2.2246677670627832,2.246536,9,False,D:7e512589-aa97-41e8-83d3-af2e83e4fd06_17_10,A,True,terminal_success,valid_answer,,40403,176,0,0,0.041283,3.381615023012273,3.403505,9,True
7e512589-aa97-41e8-83d3-af2e83e4fd06_7_23,7e512589-aa97-41e8-83d3-af2e83e4fd06,reasoning/spatial/relationship,C,A:7e512589-aa97-41e8-83d3-af2e83e4fd06_7_23,A,False,terminal_success,valid_answer,,35219,107,0,0,0.035754,1.8646502159535885,1.886105,0,True,B:7e512589-aa97-41e8-83d3-af2e83e4fd06_7_23,A,False,terminal_success,valid_answer,,5831,82,0,0,0.006241,1.9009692640975118,1.923674,9,False,D:7e512589-aa97-41e8-83d3-af2e83e4fd06_7_23,A,False,terminal_success,valid_answer,,40038,89,0,0,0.040483,2.0060362960211933,2.029652,9,True
7e512589-aa97-41e8-83d3-af2e83e4fd06_6_7,7e512589-aa97-41e8-83d3-af2e83e4fd06,reasoning/spatial/proximity,A,A:7e512589-aa97-41e8-83d3-af2e83e4fd06_6_7,B,False,terminal_success,valid_answer,,35187,99,0,0,0.035682000000000005,1.7246067400556058,1.746445,0,True,B:7e512589-aa97-41e8-83d3-af2e83e4fd06_6_7,B,False,terminal_success,valid_answer,,5795,86,0,0,0.006225,2.0004770670784637,2.022009,9,False,D:7e512589-aa97-41e8-83d3-af2e83e4fd06_6_7,B,False,terminal_success,valid_answer,,40002,78,0,0,0.040392000000000004,2.2615796680329368,2.281718,9,True
7e512589-aa97-41e8-83d3-af2e83e4fd06_8_12,7e512589-aa97-41e8-83d3-af2e83e4fd06,reasoning/temporal/duration,D,A:7e512589-aa97-41e8-83d3-af2e83e4fd06_8_12,D,True,terminal_success,valid_answer,,35276,131,0,0,0.035931000000000005,2.1512080440297723,2.172761,0,True,B:7e512589-aa97-41e8-83d3-af2e83e4fd06_8_12,D,True,terminal_success,valid_answer,,5890,123,0,0,0.006505,2.1073631240287796,2.129118,9,False,D:7e512589-aa97-41e8-83d3-af2e83e4fd06_8_12,D,True,terminal_success,valid_answer,,40097,138,0,0,0.040787000000000004,3.0982174299424514,3.120915,9,True
7e512589-aa97-41e8-83d3-af2e83e4fd06_11_14,7e512589-aa97-41e8-83d3-af2e83e4fd06,perception/information_retrieval/sequence_recall,B,A:7e512589-aa97-41e8-83d3-af2e83e4fd06_11_14,B,True,terminal_success,valid_answer,,35192,124,0,0,0.035812000000000004,2.1851484660292044,2.209978,0,True,B:7e512589-aa97-41e8-83d3-af2e83e4fd06_11_14,C,False,terminal_success,valid_answer,,5803,107,0,0,0.006338,2.209394116071053,2.232895,9,False,D:7e512589-aa97-41e8-83d3-af2e83e4fd06_11_14,B,True,terminal_success,valid_answer,,40010,130,0,0,0.040659999999999995,3.0410670870915055,3.064598,9,True
7e512589-aa97-41e8-83d3-af2e83e4fd06_11_18,7e512589-aa97-41e8-83d3-af2e83e4fd06,perception/information_retrieval/sequence_recall,A,A:7e512589-aa97-41e8-83d3-af2e83e4fd06_11_18,A,True,terminal_success,valid_answer,,35170,94,0,0,0.03564,1.6126214020187035,1.632287,0,True,B:7e512589-aa97-41e8-83d3-af2e83e4fd06_11_18,A,True,terminal_success,valid_answer,,7388,95,0,0,0.007863,1.7654333909740672,1.786792,12,False,D:7e512589-aa97-41e8-83d3-af2e83e4fd06_11_18,A,True,terminal_success,valid_answer,,41595,104,0,0,0.042115,2.606631909031421,2.628595,12,True
7e512589-aa97-41e8-83d3-af2e83e4fd06_3_26,7e512589-aa97-41e8-83d3-af2e83e4fd06,reasoning/predictive,C,A:7e512589-aa97-41e8-83d3-af2e83e4fd06_3_26,D,False,terminal_success,valid_answer,,35285,124,0,0,0.035905,1.6004426800645888,1.620602,0,True,B:7e512589-aa97-41e8-83d3-af2e83e4fd06_3_26,E,False,terminal_success,valid_answer,,4830,123,0,0,0.005445,1.9940813309513032,2.015396,7,False,D:7e512589-aa97-41e8-83d3-af2e83e4fd06_3_26,D,False,terminal_success,valid_answer,,39037,121,0,0,0.039642000000000004,2.3301202399889007,2.351141,7,True
7e512589-aa97-41e8-83d3-af2e83e4fd06_17_34,7e512589-aa97-41e8-83d3-af2e83e4fd06,perception/information_retrieval/factual_recall,E,A:7e512589-aa97-41e8-83d3-af2e83e4fd06_17_34,D,False,terminal_success,valid_answer,,35155,111,0,0,0.03571,3.7454238838981837,3.767241,0,True,B:7e512589-aa97-41e8-83d3-af2e83e4fd06_17_34,E,True,terminal_success,valid_answer,,5772,104,0,0,0.006292,2.194391299970448,2.215606,9,False,D:7e512589-aa97-41e8-83d3-af2e83e4fd06_17_34,D,False,terminal_success,valid_answer,,39979,107,0,0,0.040514,2.5972213310888037,2.618225,9,True
7e512589-aa97-41e8-83d3-af2e83e4fd06_11_24,7e512589-aa97-41e8-83d3-af2e83e4fd06,perception/information_retrieval/sequence_recall,C,A:7e512589-aa97-41e8-83d3-af2e83e4fd06_11_24,A,False,terminal_success,valid_answer,,35333,116,0,0,0.035913,1.9039356600260362,1.925879,0,True,B:7e512589-aa97-41e8-83d3-af2e83e4fd06_11_24,D,False,terminal_success,valid_answer,,9699,107,0,0,0.010234,2.1973633230663836,2.219826,16,False,D:7e512589-aa97-41e8-83d3-af2e83e4fd06_11_24,D,False,terminal_success,valid_answer,,43906,111,0,0,0.044461,2.637210145010613,2.658732,16,True
7e512589-aa97-41e8-83d3-af2e83e4fd06_6_15,7e512589-aa97-41e8-83d3-af2e83e4fd06,reasoning/spatial/proximity,C,A:7e512589-aa97-41e8-83d3-af2e83e4fd06_6_15,E,False,terminal_success,valid_answer,,35181,124,0,0,0.035801,1.9642500820336863,1.985725,0,True,B:7e512589-aa97-41e8-83d3-af2e83e4fd06_6_15,C,True,terminal_success,valid_answer,,5793,110,0,0,0.0063430000000000005,1.742214899044484,1.763804,9,False,D:7e512589-aa97-41e8-83d3-af2e83e4fd06_6_15,E,False,terminal_success,valid_answer,,40000,99,0,0,0.040495,2.0231635249219835,2.045866,9,True
7e512589-aa97-41e8-83d3-af2e83e4fd06_4_3,7e512589-aa97-41e8-83d3-af2e83e4fd06,reasoning/temporal/frequency,D,A:7e512589-aa97-41e8-83d3-af2e83e4fd06_4_3,A,False,terminal_success,valid_answer,,35247,109,0,0,0.035792,1.826090649003163,1.849246,0,True,B:7e512589-aa97-41e8-83d3-af2e83e4fd06_4_3,D,True,terminal_success,valid_answer,,8539,139,0,0,0.009234,2.351441908045672,2.372707,14,False,D:7e512589-aa97-41e8-83d3-af2e83e4fd06_4_3,A,False,terminal_success,valid_answer,,42746,121,0,0,0.043351,2.633041142951697,2.656247,14,True
7e512589-aa97-41e8-83d3-af2e83e4fd06_6_27,7e512589-aa97-41e8-83d3-af2e83e4fd06,reasoning/spatial/proximity,C,A:7e512589-aa97-41e8-83d3-af2e83e4fd06_6_27,B,False,terminal_success,valid_answer,,35184,133,0,0,0.035849,2.248346036998555,2.270172,0,True,B:7e512589-aa97-41e8-83d3-af2e83e4fd06_6_27,D,False,terminal_success,valid_answer,,5798,87,0,0,0.006233,1.9004198149777949,1.921386,9,False,D:7e512589-aa97-41e8-83d3-af2e83e4fd06_6_27,B,False,terminal_success,valid_answer,,40005,103,0,0,0.04052,2.6087988190120086,2.630766,9,True
7e512589-aa97-41e8-83d3-af2e83e4fd06_7_4,7e512589-aa97-41e8-83d3-af2e83e4fd06,reasoning/spatial/relationship,A,A:7e512589-aa97-41e8-83d3-af2e83e4fd06_7_4,B,False,terminal_success,valid_answer,,35212,106,0,0,0.035742,1.8706606309860945,1.892116,0,True,B:7e512589-aa97-41e8-83d3-af2e83e4fd06_7_4,B,False,terminal_success,valid_answer,,5825,89,0,0,0.00627,1.5864150970010087,1.607722,9,False,D:7e512589-aa97-41e8-83d3-af2e83e4fd06_7_4,B,False,terminal_success,valid_answer,,40032,116,0,0,0.040611999999999995,2.646928042988293,2.668693,9,True
7e512589-aa97-41e8-83d3-af2e83e4fd06_17_30,7e512589-aa97-41e8-83d3-af2e83e4fd06,perception/information_retrieval/factual_recall,B,A:7e512589-aa97-41e8-83d3-af2e83e4fd06_17_30,C,False,terminal_success,valid_answer,,35165,142,0,0,0.035875000000000004,2.322819259017706,2.343828,0,True,B:7e512589-aa97-41e8-83d3-af2e83e4fd06_17_30,C,False,terminal_success,valid_answer,,4171,99,0,0,0.004666,2.1497033960185945,2.170667,6,False,D:7e512589-aa97-41e8-83d3-af2e83e4fd06_17_30,C,False,terminal_success,valid_answer,,38378,129,0,0,0.039023,2.3093268719967455,2.331225,6,True
7e512589-aa97-41e8-83d3-af2e83e4fd06_22_11,7e512589-aa97-41e8-83d3-af2e83e4fd06,summarization/key_events_objects,C,A:7e512589-aa97-41e8-83d3-af2e83e4fd06_22_11,D,False,terminal_success,valid_answer,,35318,135,0,0,0.035993000000000004,2.3078958860132843,2.421287,0,True,B:7e512589-aa97-41e8-83d3-af2e83e4fd06_22_11,E,False,terminal_success,valid_answer,,7001,100,0,0,0.007501000000000001,2.0358329359441996,2.058551,11,False,D:7e512589-aa97-41e8-83d3-af2e83e4fd06_22_11,D,False,terminal_success,valid_answer,,41208,116,0,0,0.041788,2.630270075984299,2.653098,11,True
7e512589-aa97-41e8-83d3-af2e83e4fd06_3_21,7e512589-aa97-41e8-83d3-af2e83e4fd06,reasoning/predictive,E,A:7e512589-aa97-41e8-83d3-af2e83e4fd06_3_21,E,True,terminal_success,valid_answer,,35294,141,0,0,0.035998999999999996,1.9611204710090533,1.983997,0,True,B:7e512589-aa97-41e8-83d3-af2e83e4fd06_3_21,B,False,terminal_success,valid_answer,,5909,97,0,0,0.006394,1.9241185720311478,1.946227,9,False,D:7e512589-aa97-41e8-83d3-af2e83e4fd06_3_21,E,True,terminal_success,valid_answer,,40116,150,0,0,0.040866,2.548807024024427,2.572001,9,True
7e512589-aa97-41e8-83d3-af2e83e4fd06_17_2,7e512589-aa97-41e8-83d3-af2e83e4fd06,perception/information_retrieval/factual_recall,D,A:7e512589-aa97-41e8-83d3-af2e83e4fd06_17_2,D,True,terminal_success,valid_answer,,35154,126,0,0,0.035783999999999996,1.9451913270168006,1.968398,0,True,B:7e512589-aa97-41e8-83d3-af2e83e4fd06_17_2,D,True,terminal_success,valid_answer,,5765,81,0,0,0.00617,1.4466760799987242,1.468891,9,False,D:7e512589-aa97-41e8-83d3-af2e83e4fd06_17_2,D,True,terminal_success,valid_answer,,39972,98,0,0,0.040462,3.9866396380821243,4.01083,9,True
